DATAFLOW,LAST UPDATE,freq,age,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2018,29.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2019,30.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2020,30.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2021,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2022,31.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2023,31.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CH,2024,30.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2014,28.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2015,30.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2016,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2017,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2018,27.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2019,31.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2020,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2021,28.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2022,29.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2023,26.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2024,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CY,2025,31.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2014,27.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2015,27.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2016,26.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2017,25.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2018,23.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2019,23.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2020,23.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2021,24.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2022,24.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2023,24.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2024,24.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,CZ,2025,24.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2014,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2015,27.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2016,26.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2017,26.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2018,31.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2019,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2020,28.9,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2021,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2022,27.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2023,28.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2024,28.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DE,2025,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2014,25.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2015,25.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2016,26.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2017,27.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2018,24.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2019,23.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2020,25.3,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2021,24.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2022,24.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2023,23.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2024,21.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,DK,2025,23.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2014,30.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2015,30.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2016,29.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2017,29.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2018,30.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2019,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2020,29.7,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2021,30.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2022,29.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2023,29.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2024,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA20,2025,29.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EA21,2025,29.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2014,34.6,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2015,34.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2016,32.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2017,30.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2018,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2019,29.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2020,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2021,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2022,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2023,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2024,28.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EE,2025,29.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2014,37.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2015,36.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2016,36.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2017,34.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2018,33.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2019,31.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2020,32.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2021,33.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2022,32.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2023,32.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2024,31.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EL,2025,31.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2014,36.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2015,37.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2016,37.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2017,36.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2018,34.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2019,34.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2020,33.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2021,35.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2022,34.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2023,34.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2024,33.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ES,2025,33.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2014,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2015,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2016,30.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2017,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2018,30.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2019,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2020,29.5,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2021,30.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2022,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2023,29.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2024,28.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,EU27_2020,2025,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2014,23.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2015,22.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2016,22.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2017,22.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2018,23.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2019,24.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2020,24.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2021,23.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2022,25.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2023,24.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2024,24.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FI,2025,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2014,26.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2015,27.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2016,26.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2017,27.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2018,27.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2019,26.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2020,29.4,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2021,29.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2022,31.2,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2023,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2024,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,FR,2025,30.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2014,29.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2015,28.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2016,28.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2017,29.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2018,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2019,28.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2020,27.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2021,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2022,28.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2023,28.8,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2024,29.6,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HR,2025,26.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2014,29.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2015,29.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2016,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2017,27.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2018,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2019,26.2,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2020,30.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2021,25.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2022,26.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2023,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2024,25.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,HU,2025,28.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2014,29.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2015,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2016,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2017,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2018,26.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2019,27.0,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2020,25.7,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2021,24.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2022,25.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2023,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2024,23.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IE,2025,26.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2014,20.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2015,22.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2016,21.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2017,23.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2018,20.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2019,23.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IS,2020,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2014,33.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2015,32.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2016,33.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2017,32.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2018,32.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2019,32.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2020,31.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2021,32.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2022,32.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2023,30.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2024,31.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,IT,2025,29.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2014,36.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2015,41.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2016,37.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2017,37.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2018,37.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2019,35.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2020,35.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2021,34.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2022,35.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2023,32.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2024,33.7,p,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LT,2025,33.2,p,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2014,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2015,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2016,28.7,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2017,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2018,29.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2019,33.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2020,30.9,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2021,29.9,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2022,30.0,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2023,29.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2024,30.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LU,2025,28.7,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2014,37.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2015,36.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2016,33.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2017,33.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2018,33.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2019,32.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2020,32.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2021,32.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2022,30.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2023,31.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2024,31.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,LV,2025,31.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2015,38.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2016,38.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2017,39.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2018,35.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2019,35.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2020,34.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2021,33.5,,
